"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2110308";"";"0";"337.47";"0";"3.02";"19";"c1ccc(N2CCN(C3CCC(Nc4ncccn4)CC3)CC2)cc1";"Ki";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"18.55";"0.34";"3.24";"14.13";"False";"CHEMBL674835";"Binding affinity determined by measuring displacement of [3H]spiperone from cloned Human Dopamine receptor D3 in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131565";"1";"Scientific Literature";"J. Med. Chem.";"1998";"CHEMBL3307512";""
"CHEMBL3323112";"";"0";"560.67";"1";"3.83";"34";"CN(C)Cc1c(C(=O)NCCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)nc2ccccn12";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"13.90";"0.27";"3.97";"9.52";"False";"CHEMBL3379898";"Displacement of [125I]IABN from human D3R S182I mutant expressed in HEK293 cell membranes by gamma counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"P35462";"S182I";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351252";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3307715";""
"CHEMBL2165675";"";"0";"275.18";"0";"2.11";"12";"OCCN1CCN(c2cccc(Cl)c2Cl)CC1";"Ki";"'='";"36.3";"nM";"7.44";"";"";"UO_0000065";"27.04";"0.60";"5.33";"27.86";"False";"CHEMBL2167999";"Displacement of [125I]IABN from human D3 receptor expressed in HEK293 cells after 60 mins by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163237";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307715";""
"CHEMBL2207493";"";"0";"293.80";"0";"3.03";"19";"CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1";"Ki";"'='";"2520.0";"nM";"5.60";"";"";"UO_0000065";"19.06";"0.38";"2.57";"13.65";"False";"CHEMBL2213165";"Displacement of [3H]7-OH-DPAT from human dopamine D3 receptor by CEREP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203152";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL134808";"";"0";"385.42";"0";"3.14";"48c";"O=C(O)C(=O)O.Oc1ccc2c(c1)OC(CN1CCc3ccccc3C1)CC2";"Ki";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"31.49";"0.58";"6.16";"28.44";"False";"CHEMBL675055";"Compound was tested to inhibit Dopa accumulation in Dopamine receptor D3 at 10 mg/kg, sc";"B";"BAO_0000218";"organism-based format";"None";"None";"None";"None";"None";"DOSE = 10.0 mg.kg-1 | ROUTE: Subcutaneous";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130268";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL401031";"";"0";"352.50";"0";"4.37";"2a";"CSc1ccc(C2(O)CCN(Cc3c[nH]c4ccccc34)CC2)cc1";"Ki";"'='";"638.0";"nM";"6.20";"";"";"UO_0000065";"17.57";"0.34";"1.83";"15.78";"False";"CHEMBL902494";"Displacement of [125I]IABN from human dopamine D3 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138415";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL203637";"";"0";"301.82";"0";"3.67";"3c";"CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1";"Ki";"'='";"24.6";"nM";"7.61";"";"";"UO_0000065";"25.21";"0.49";"3.94";"32.42";"False";"CHEMBL861437";"Binding affinity to D3 dopamine receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138197";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL908";"CHLORPROTHIXENE";"4";"315.87";"1";"5.19";"4";"CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21";"Ki";"'='";"4.56";"nM";"8.34";"";"";"UO_0000065";"26.41";"0.54";"3.15";"257.44";"False";"CHEMBL1030601";"Displacement of [3H]spiperone from human dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149085";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL239066";"";"0";"431.61";"0";"4.73";"16d";"O=C(NCCCCN1CCN2c3ccccc3Cc3ccccc3C2C1)c1cccs1";"Ki";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"14.60";"0.28";"1.57";"17.71";"False";"CHEMBL897620";"Displacement of [3H]spiperone from human D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137479";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL370713";"";"0";"434.37";"0";"4.11";"19 (trans)";"COc1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"20.54";"0.42";"4.81";"19.91";"True";"CHEMBL828012";"Inhibition of [125I]IABN binding to human Dopamine D3 receptor expressed in HEK 293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139520";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3307715";""
"CHEMBL465014";"";"0";"419.53";"0";"2.82";"10a";"COc1ccccc1N1CCN(CCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1";"Ki";"'='";"95.3";"nM";"7.02";"";"";"UO_0000065";"16.74";"0.31";"4.20";"11.21";"False";"CHEMBL938624";"Displacement of [3H]spiroperidol from human cloned dopamine D3 receptor by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140855";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"None";""
"CHEMBL179351";"";"0";"470.40";"0";"4.49";"33";"O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ncc[nH]2)cc1";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"20.24";"0.41";"5.03";"14.82";"False";"CHEMBL838684";"Binding affinity for human dopamine D3 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145183";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL3910842";"";"0";"455.50";"1";"5.16";"BDBM180720";"O=C(CC(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1";"Ki";"'='";"5.189";"nM";"8.29";"";"327389";"UO_0000065";"18.19";"0.35";"3.12";"14.19";"False";"CHEMBL3887261";"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12,000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886245";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3084507";"";"0";"362.47";"0";"4.19";"36";"COc1ccccc1[C@@]1(O)C[C@@H]2CC[C@H](C1)N2Cc1c[nH]c2ccccc12";"Ki";"'='";"6410.0";"nM";"5.19";"";"";"UO_0000065";"14.33";"0.26";"1.00";"10.71";"False";"CHEMBL1033059";"Displacement of [125I]IABN from human dopamine D3 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140093";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL550222";"";"0";"423.59";"0";"3.39";"3b";"CSc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1";"Ki";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"17.46";"0.34";"4.01";"13.99";"False";"CHEMBL1031103";"Displacement of [3H]spiperone from human cloned dopamine D3 receptor V180E/S182I mutant expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"P35462";"V180E,S182I";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158482";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3307715";""
"CHEMBL130678";"";"0";"511.47";"2";"5.24";"29";"CCCN(CCC)[C@@H]1CCc2cc(CS(=O)(=O)c3ccc(I)cc3)ccc2C1";"Ki";"'='";"0.1585";"nM";"9.80";"";"";"UO_0000065";"19.16";"0.48";"4.56";"26.22";"False";"CHEMBL673120";"Binding affinity against human Dopamine receptor D3 in Chinese hamster ovary cells using [3H]spiperone.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ovary";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129777";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";"None";""
"CHEMBL3084616";"";"0";"573.16";"1";"4.23";"58";"Cc1nc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)no1.Cl";"Ki";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"15.65";"0.30";"4.17";"7.97";"False";"CHEMBL674272";"Binding affinity against human Dopamine receptor D3 expressed in CHO cells by using [125I]iodosulpiride as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145891";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308072";""
"CHEMBL140612";"";"0";"393.49";"0";"2.29";"2a";"COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccccc23)CC1";"Ki";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"18.98";"0.35";"5.18";"12.02";"False";"CHEMBL1031103";"Displacement of [3H]spiperone from human cloned dopamine D3 receptor V180E/S182I mutant expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"P35462";"V180E,S182I";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158482";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3307715";""
"CHEMBL2113358";"";"0";"572.17";"1";"4.66";"27";"Cc1cc(C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OS(C)(=O)=O)cc4CC3)CC2)c2ccccc2n1.Cl";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"14.37";"0.28";"3.04";"8.69";"False";"CHEMBL674272";"Binding affinity against human Dopamine receptor D3 expressed in CHO cells by using [125I]iodosulpiride as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145891";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308072";""
"CHEMBL2430438";"";"0";"458.57";"0";"4.21";"20";"COc1ccccc1N1CCN(CCCCn2cc(-c3ccc(-c4cnco4)cc3)nn2)CC1";"Ki";"'='";"134.6";"nM";"6.87";"";"";"UO_0000065";"14.98";"0.28";"2.66";"9.48";"False";"CHEMBL2434801";"Displacement of [3H]-spiperone from cloned human dopamine D3 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429816";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL141537";"";"0";"255.34";"0";"3.47";"8";"Fc1cccc2c1CC[C@@H](NCc1ccccc1)C2";"Ki";"'='";"1050.0";"nM";"5.98";"";"";"UO_0000065";"23.42";"0.43";"2.51";"49.70";"False";"CHEMBL674410";"Displacement of [3H]raclopride from Dopamine receptor D3";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129381";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL1626";"CLEMASTINE";"4";"343.90";"1";"5.10";"CLEMASTINE";"CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1";"IC50";"'='";"7.335";"nM";"8.13";"";"";"UO_0000065";"23.65";"0.46";"3.03";"65.23";"False";"CHEMBL1909141";"DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";""
"CHEMBL263282";"";"0";"371.26";"0";"3.91";"3";"CCCN(C/C=C/I)C1CCc2c(O)cccc2C1";"Ki";"'='";"0.99";"nM";"9.00";"";"";"UO_0000065";"24.25";"0.65";"5.09";"38.37";"False";"CHEMBL673840";"Tested for the inhibitory activity against Dopamine D3 receptor in infected Sf9 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127788";"1";"Scientific Literature";"J. Med. Chem.";"1994";"CHEMBL3308860";""
"CHEMBL2443005";"";"0";"425.51";"0";"3.34";"16a";"COc1ccccc1N1CCN(Cc2cn(-c3ccc(OCCCF)cc3)nn2)CC1";"Ki";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"13.05";"0.24";"2.21";"9.98";"False";"CHEMBL2443401";"Displacement of [3H]spiperone from human D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440010";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"CHEMBL3308072";""
"CHEMBL267930";"SPIPERONE";"0";"395.48";"0";"3.22";"Spiperone";"O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1";"Ki";"'='";"0.12";"nM";"9.92";"";"";"UO_0000065";"25.09";"0.47";"6.70";"18.84";"False";"CHEMBL2395273";"Displacement of [3H]Spiperone from human recombinant dopamine D3 receptor expressed in CHO cells after 2 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390918";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"CHEMBL3308072";""
"CHEMBL1255588";"";"0";"361.53";"0";"4.84";"(+)-butaclamol";"CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1";"Ki";"'='";"0.43";"nM";"9.37";"";"";"UO_0000065";"25.91";"0.47";"4.53";"39.91";"False";"CHEMBL2395698";"Binding affinity to human dopamine D3 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390830";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL1771114";"";"0";"417.55";"0";"3.28";"40, USC-O401";"C#Cc1ccc2c(c1)CCN(CCCCN1CCN(c3ccccc3OC)CC1)C2=O";"Ki";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"22.28";"0.41";"6.02";"25.82";"False";"CHEMBL1771857";"Displacement of [3H]Spiperone from human dopamine D3 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1770099";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"CHEMBL3308072";""
"CHEMBL2203406";"";"0";"478.66";"0";"4.16";"17, CJ-1639";"CCCN(CC[C@]1(O)C[C@H](NC(=O)c2ccc3ccccc3c2)C1)[C@H]1CCc2nc(N)sc2C1";"Ki";"'='";"3.61";"nM";"8.44";"";"";"UO_0000065";"17.64";"0.34";"4.28";"9.23";"False";"CHEMBL2209021";"Displacement of [3H]YM-09151-2 from human cloned dopamine D3 receptor expressed in CHOp cells after 60 mins by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHOp";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203147";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2011";"None";""
"CHEMBL411";"DIETHYLSTILBESTROL";"4";"268.36";"0";"4.83";"DIETHYLSTILBESTROL";"CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1";"IC50";"'='";"8796.0";"nM";"5.06";"";"";"UO_0000065";"18.84";"0.35";"0.23";"12.50";"False";"CHEMBL1909141";"DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";""
"CHEMBL111184";"";"0";"294.40";"0";"3.09";"(+)-6";"COc1cccc2c1N1CCN(C)C[C@@H]1c1ccccc1C2";"Ki";"'='";"3570.0";"nM";"5.45";"";"";"UO_0000065";"18.50";"0.34";"2.36";"34.67";"False";"CHEMBL878163";"The binding affinity at the Dopamine receptor D3 determined using [3H]spiperone";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135518";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL1628227";"DOXEPIN";"4";"279.38";"0";"3.96";"DOXEPIN";"CN(C)CCC=C1c2ccccc2COc2ccccc21";"Ki";"'='";"473.0";"nM";"6.33";"";"";"UO_0000065";"22.64";"0.41";"2.37";"50.72";"False";"CHEMBL1909141";"DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";""
"CHEMBL112065";"";"0";"443.59";"0";"4.69";"2";"COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1";"Ki";"'='";"0.22";"nM";"9.66";"";"";"UO_0000065";"21.77";"0.40";"4.97";"21.55";"False";"CHEMBL1769069";"Displacement of [3H]spiperone from human dopamine D3 receptor expressed in CHO cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765048";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL199824";"";"0";"422.52";"0";"1.71";"10";"Cn1c(=O)cnn(CCCCN2CCN(c3cccc4ccc(O[11CH3])cc34)CC2)c1=O";"Ki";"'='";"62.8";"nM";"7.20";"";"";"UO_0000065";"17.01";"0.32";"5.49";"9.92";"False";"CHEMBL868788";"Binding affinity to dopamine D3 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148600";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL22156";"";"0";"452.62";"1";"5.60";"2";"CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCCC3c3ccccc3)[nH]2)c1";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"19.66";"0.38";"3.30";"14.26";"True";"CHEMBL674276";"Binding affinity, displacement of [125I]iodosulpiride from human Dopamine receptor D3 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129831";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"CHEMBL3308072";""
"CHEMBL62996";"";"0";"414.30";"0";"4.13";"4c";"Oc1ccc(Br)cc1-c1nc(CN2CCN(c3ccccc3)CC2)co1";"Ki";"'='";"7600.0";"nM";"5.12";"";"";"UO_0000065";"12.36";"0.27";"0.99";"9.71";"False";"CHEMBL674413";"In vitro displacement of [3H]spiperone from the cloned human dopamine receptor D3 stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133305";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308072";""
"CHEMBL383205";"";"0";"489.59";"0";"4.67";"4";"CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCc4ccccc43)CC2)cc(C(F)(F)F)n1";"Ki";"'='";"3.4";"nM";"8.47";"";"";"UO_0000065";"17.30";"0.33";"3.80";"16.11";"False";"CHEMBL853593";"Binding affinity to human cloned dopamine D3 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149426";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL3642771";"";"0";"414.59";"0";"3.39";"BDBM106505";"CCCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1";"Ki";"'='";"19.2";"nM";"7.72";"";"225116";"UO_0000065";"18.61";"0.35";"4.33";"13.37";"False";"CHEMBL3707834";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3664851";"";"0";"456.51";"0";"3.58";"BDBM107535";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)[C@H](O)C(F)(F)F";"Ki";"'='";"7.63";"nM";"8.12";"";"227008";"UO_0000065";"17.78";"0.35";"4.54";"11.43";"False";"CHEMBL3707696";"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638396";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL198174";"";"0";"249.36";"0";"2.13";"15";"CCCN(CCC)C1CCn2ncc(C=O)c2C1";"Ki";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"19.73";"0.37";"2.79";"12.91";"False";"CHEMBL885369";"Binding affinity towards human dopamine receptor 3 expressed in Chinese hamster ovary cells using [3H]spiperone (0.5 nM) as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ovary";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141074";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
