"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3330669";"";"0";"472.53";"0";"3.80";"4h";"C=CC(C)C(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O";"Ki";"'='";"439.0";"nM";"6.36";"";"";"UO_0000065";"13.45";"0.26";"2.56";"5.83";"False";"CHEMBL3385053";"Displacement of [3H]DAMGO from mu opioid receptor (unknown origin) expressed in HEK293T cells after 1.5 hrs by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351980";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"CHEMBL3706569";""
"CHEMBL3330667";"";"0";"458.51";"0";"3.56";"4f";"C=CCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O";"Ki";"'='";"1441.0";"nM";"5.84";"";"";"UO_0000065";"12.74";"0.24";"2.28";"5.35";"False";"CHEMBL3385053";"Displacement of [3H]DAMGO from mu opioid receptor (unknown origin) expressed in HEK293T cells after 1.5 hrs by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351980";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"CHEMBL3706569";""
"CHEMBL3691860";"";"0";"559.71";"1";"3.01";"BDBM144356";"CO[C@]12CC[C@@]3(C[C@@H]1CNC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5";"Ki";"'='";"0.77";"nM";"9.11";"";"280689";"UO_0000065";"16.28";"0.30";"6.10";"7.77";"False";"CHEMBL3705375";"Binding Assay: u-Opioid Receptor Binding Assay Procedures: Radioligand dose-displacement binding assays for u-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639331";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3691864";"";"0";"585.75";"1";"3.48";"BDBM144360";"CO[C@]12CC[C@@]3(C[C@@H]1CNC(=O)[C@H](Cc1ccccc1)NC(C)=O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5";"Ki";"'='";"0.36";"nM";"9.44";"";"280692";"UO_0000065";"16.12";"0.30";"5.96";"9.43";"False";"CHEMBL3705375";"Binding Assay: u-Opioid Receptor Binding Assay Procedures: Radioligand dose-displacement binding assays for u-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639331";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3958318";"";"0";"275.39";"0";"2.56";"BDBM179887";"COCCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C";"EC50";"'='";"4.8";"nM";"8.32";"";"326572";"UO_0000065";"30.21";"0.57";"5.76";"25.44";"False";"CHEMBL3887251";"Functional Assay (GTPgammaS Binding): The EC50 and Imax for mu opioid receptors was determined using a [I35S]GTPgammaS binding assay. This assay measures the functional properties of a compound by quantifying the level of G-protein activation following agonist binding in studies using stably transfected cells, and is considered to be a measure of the efficacy of a compound. Membranes from CHO (Chinese Hamster Ovary) cells that stably expressed the cloned human Mu opioid receptor were used in the experiments. Specifically, in a final volume of 0.5 mL, 12 different concentrations of each test compound were incubated with 7.5 ug of CHO cell membranes that stably expressed the human mu opioid receptor. The assay buffer consisted of 50 mM Tris-HCl, pH 7.4, 3 mM MgCl2, 0.2 mM EGTA, 3 uM GDP, and 100 mM NaCl. The final concentration of [35S]GTPgammaS was 0.080 nM. Nonspecific binding was measured by inclusion of 10 uM GTPgammaS. Binding was initiated by the addition of the membranes.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886239";"37";"BindingDB Database";"";"2015";"CHEMBL3308072";""
"CHEMBL3698873";"";"0";"506.69";"2";"5.37";"BDBM13970";"O=C(O)CC1CCN(c2nc3ccccc3n([C@@H]3C[C@@H]4CC[C@H](C3)N4C3CCCCCCC3)c2=O)CC1";"Ki";"'='";"4700.0";"nM";"5.33";"";"142773";"UO_0000065";"10.52";"0.20";"-0.04";"6.77";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL195285";"";"0";"384.48";"0";"1.56";"6";"COc1c(C(N)=O)ccc2c1[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"20.70";"0.39";"6.40";"8.57";"False";"CHEMBL828894";"Binding affinity against Opioid receptor mu 1 expressed in CHO cells using [3H]DAMGO as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143538";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308072";""
"CHEMBL3759292";"";"0";"514.63";"1";"2.26";"14; UFP-505";"Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)NCC(=O)NCc1ccccc1";"Ki";"'='";"0.031";"nM";"10.51";"";"";"UO_0000065";"20.42";"0.38";"8.25";"8.42";"False";"CHEMBL3762577";"Binding affinity at mu opioid receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758122";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None";""
"CHEMBL4470425";"";"0";"383.47";"0";"3.05";"15ac";"CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2cncc(F)c2)C1=O";"EC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"17.31";"0.32";"3.59";"14.54";"False";"CHEMBL4356649";"Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354824";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL3786675";"";"0";"341.45";"0";"2.54";"5";"O=C1CCC[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)C1";"Ki";"'='";"0.692";"nM";"9.16";"";"";"UO_0000065";"26.83";"0.50";"6.62";"15.07";"False";"CHEMBL3787926";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785070";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"CHEMBL3308072";""
"CHEMBL4448670";"";"0";"433.47";"0";"3.93";"15ab";"CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ncccc2C(F)(F)F)C1=O";"EC50";"'='";"343.0";"nM";"6.46";"";"";"UO_0000065";"14.91";"0.28";"2.53";"14.16";"False";"CHEMBL4356649";"Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354824";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL3596369";"";"0";"450.97";"0";"3.64";"6b";"CCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2nc4ccccc4cc2C[C@@]3(O)[C@H]1C5.Cl";"Ki";"'='";"123.0";"nM";"6.91";"";"";"UO_0000065";"16.67";"0.30";"3.27";"10.50";"False";"CHEMBL3598350";"Displacement of [3H]DAMGO from human MOR expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3596130";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3308072";""
"CHEMBL405618";"ANALOG OF DYNORPHIN A";"0";"1603.99";"None";"None";"Dyn A";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O";"EC50";"'='";"213.8";"nM";"6.67";"";"";"UO_0000065";"4.16";"None";"None";"None";"True";"CHEMBL3762660";"Agonist activity at human recombinant MOR expressed in CHO cells assessed as calcium mobilization by Fluo-4 AM based fluorescence analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758180";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3308072";""
"CHEMBL3955920";"";"0";"447.58";"0";"4.22";"BDBM4720";"COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COc1ccccc1)C2";"Ki";"'='";"306.06";"nM";"6.51";"";"218880";"UO_0000065";"14.55";"0.27";"2.29";"16.22";"False";"CHEMBL3707592";"Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638745";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3664542";"";"0";"459.58";"0";"4.78";"BDBM4838";"Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@@H]2C[C@H]2c2ccccc2)C3(C)C)c2sccc2n1";"Ki";"'='";"59.0";"nM";"7.23";"";"218809";"UO_0000065";"15.73";"0.30";"2.45";"7.31";"False";"CHEMBL3707592";"Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638745";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL415247";"";"0";"465.64";"0";"3.55";"2a, JDTic";"CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1";"Ki";"'='";"11.5";"nM";"7.94";"";"";"UO_0000065";"17.05";"0.32";"4.39";"9.36";"False";"CHEMBL1924793";"Displacement of [3H]diprenorphine from human opioid mu receptor expressed in CHO cells after 120 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921714";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL2205811";"";"0";"309.41";"0";"2.00";"29";"COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1";"Ki";"'='";"5392.0";"nM";"5.27";"";"";"UO_0000065";"17.03";"0.31";"3.27";"16.11";"False";"CHEMBL2215556";"Binding affinity to mu opioid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203059";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL70";"MORPHINE";"4";"285.34";"0";"1.20";"Morphine";"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5";"Ki";"'='";"0.14";"nM";"9.85";"";"";"UO_0000065";"34.53";"0.64";"8.65";"18.62";"False";"CHEMBL2161187";"Displacement of [3H]DAMGO from mu-opioid receptor expressed in CHOK1 cells after overnight incubation by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157939";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307512";""
"CHEMBL568877";"";"0";"416.61";"1";"5.78";"3h, MCL-628";"COc1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CC2)CC4)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"19.20";"0.35";"2.22";"32.65";"False";"CHEMBL2050643";"Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046406";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308072";""
"CHEMBL3901699";"";"0";"487.64";"0";"5.00";"BDBM4207";"COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COc1ccccc1)C2";"Ki";"'='";"14.44";"nM";"7.84";"";"218817";"UO_0000065";"16.08";"0.30";"2.84";"19.52";"False";"CHEMBL3707592";"Binding Assay: Binding assay of certain compounds of this invention to the opioid receptor was determine using radioligand binding assay (screening and dose-displacement).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638745";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL1214049";"";"0";"396.49";"0";"2.52";"3, MCL-613";"Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)O)N(C)C";"Ki";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"14.22";"0.27";"3.12";"6.95";"False";"CHEMBL1670099";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667791";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL2064139";"";"0";"405.54";"0";"3.30";"5j";"CN(C)C(=O)C1Cc2ccccc2N1C(=O)CCN1CCC(c2ccccc2)CC1";"Ki";"'='";"502.0";"nM";"6.30";"";"";"UO_0000065";"15.53";"0.29";"3.00";"14.36";"False";"CHEMBL2067842";"Displacement of [3H]DAMGO from human recombinant MOP receptor expressed in CHO-K1 cells after 45 mins by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062521";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"CHEMBL3307512";""
"CHEMBL2064132";"";"0";"450.58";"0";"2.64";"5c";"CCOc1ccccc1N1CCN(CCC(=O)N2c3ccccc3CC2C(=O)N(C)C)CC1";"Ki";"'='";"29.8";"nM";"7.53";"";"";"UO_0000065";"16.70";"0.31";"4.89";"13.36";"False";"CHEMBL2067842";"Displacement of [3H]DAMGO from human recombinant MOP receptor expressed in CHO-K1 cells after 45 mins by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062521";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"CHEMBL3307512";""
"CHEMBL2205829";"";"0";"309.37";"0";"1.68";"21";"OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccc2c(c1)OCO2";"Ki";"'='";"4780.0";"nM";"5.32";"";"";"UO_0000065";"17.20";"0.32";"3.64";"12.69";"True";"CHEMBL2215556";"Binding affinity to mu opioid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203059";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL4299402";"";"0";"1232.08";"None";"None";"10; AKG193";"Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccc(I)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1";"Ki";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"6.67";"None";"None";"None";"False";"CHEMBL3738443";"Binding affinity to mu opioid receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734657";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL278789";"DERMORPHIN";"0";"802.89";"3";"-2.00";"1";"C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O";"IC50";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"10.74";"0.20";"10.62";"2.92";"False";"CHEMBL4136384";"Binding affinity to Mu-type opioid receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130566";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";""
"CHEMBL4085033";"";"0";"663.78";"2";"-0.63";"5";"NC(=O)[C@@H]1CC(=O)NCCCC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC(CC2)C(=O)N1";"Ki";"'='";"1.15";"nM";"8.94";"";"";"UO_0000065";"13.47";"0.25";"9.57";"3.95";"False";"CHEMBL4038746";"Displacement of [3H]DAMGO from recombinant human mu opioid receptor expressed in CHO cell membranes after 120 mins by liquid scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038279";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL1927270";"";"0";"699.81";"2";"-0.14";"1";"NC(=O)[C@@H]1CC(=O)NCCCC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1";"Ki";"'='";"0.56";"nM";"9.25";"";"";"UO_0000065";"13.22";"0.25";"9.39";"3.94";"False";"CHEMBL4038746";"Displacement of [3H]DAMGO from recombinant human mu opioid receptor expressed in CHO cell membranes after 120 mins by liquid scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038279";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL117319";"";"0";"259.39";"0";"3.33";"1o";"CCCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C";"Ki";"'='";"943.0";"nM";"6.03";"";"";"UO_0000065";"23.23";"0.43";"2.70";"25.67";"False";"CHEMBL746681";"Inhibition against mu receptor from displacement studies using 0.5 nM [3H]-DAMGO in rhesus monkey cortex membrane";"B";"BAO_0000249";"cell membrane format";"Cercopithecidae";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127360";"1";"Scientific Literature";"J. Med. Chem.";"1994";"None";""
"CHEMBL4074931";"";"0";"663.78";"2";"-0.48";"3";"NC(=O)[C@@H]1CC(=O)NCCCC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCCC[C@H]2C(=O)N1";"Ki";"'='";"3.16";"nM";"8.50";"";"";"UO_0000065";"12.81";"0.24";"8.98";"3.76";"False";"CHEMBL4038746";"Displacement of [3H]DAMGO from recombinant human mu opioid receptor expressed in CHO cell membranes after 120 mins by liquid scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038279";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL110138";"";"0";"390.96";"1";"5.82";"13g";"Cc1ccc(C(c2ccc(C)cc2)N2CC[C@H]2[C@H](N)c2cccc(Cl)c2)cc1";"Ki";"'='";"801.0";"nM";"6.10";"";"";"UO_0000065";"15.59";"0.30";"0.28";"20.84";"False";"CHEMBL751582";"Binding affinity at human opioid receptor mu 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.12 nM";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134945";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL393675";"";"0";"385.55";"1";"5.71";"33";"CCCc1ccc(C2(O)CCN(C(c3ccccc3)c3ccccc3)CC2)cc1";"Ki";"'='";"11430.0";"nM";"4.94";"";"";"UO_0000065";"12.82";"0.23";"-0.77";"21.06";"False";"CHEMBL892114";"Displacement of [3H]diprenorphine from human MOP receptor expressed in CHO cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147989";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3308072";""
